Airline,Date_ofJourney,Source,Destination,dept_time,duration,arrival_time,stopsRoute,price
AirAsia,14-11-2021,Bengaluru,Kolkata,15:40,03 h 40 m ,19:20,1 stop via Bhubaneswar,7146
Vistara,14-11-2021,Bengaluru,Kolkata,21:10,11 h 10 m ,08:20,1 stop via New Delhi,11205
AirAsia,14-11-2021,Bengaluru,New Delhi,05:25,05 h 30 m ,10:55,1 stop via Goa,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,05:25,05 h 30 m ,10:55,1 stop via Goa,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,05:40,06 h 20 m ,12:00,1 stop via Kochi,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,07:05,06 h 55 m ,14:00,1 stop via Ranchi,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,07:15,08 h 15 m ,15:30,1 stop via Guwahati,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,09:05,07 h 10 m ,16:15,1 stop via Ranchi,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,13:00,07 h 10 m ,20:10,1 stop via Pune,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,17:30,07 h 05 m ,00:35,1 stop via Guwahati,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,15:15,09 h 20 m ,00:35,1 stop via Guwahati,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,18:50,06 h 10 m ,01:00,1 stop via Mumbai,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,15:55,09 h 15 m ,01:10,1 stop via Visakhapatnam,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,20:45,05 h ,01:45,1 stop via Goa,7486
AirAsia,14-11-2021,Bengaluru,New Delhi,18:30,07 h 40 m ,02:10,1 stop via Kolkata,7486
Go First,14-11-2021,Bengaluru,New Delhi,07:40,02 h 50 m ,10:30,Non stop,7487
Go First,14-11-2021,Bengaluru,New Delhi,21:00,02 h 50 m ,23:50,Non stop,7487
Go First,14-11-2021,Bengaluru,New Delhi,05:45,06 h 25 m ,12:10,1 stop via Mumbai,7487
Go First,14-11-2021,Bengaluru,New Delhi,05:45,06 h 25 m ,12:10,1 stop via Mumbai,7487
Go First,14-11-2021,Bengaluru,New Delhi,07:30,04 h 50 m ,12:20,1 stop via Hyderabad,7487
Go First,14-11-2021,Bengaluru,New Delhi,08:10,06 h 20 m ,14:30,1 stop via Mumbai,7487
Go First,14-11-2021,Bengaluru,New Delhi,07:00,10 h 40 m ,17:40,1 stop via Pune,7487
Go First,14-11-2021,Bengaluru,New Delhi,11:00,08 h 55 m ,19:55,1 stop via Lucknow,7487
Go First,14-11-2021,Bengaluru,New Delhi,22:00,10 h 10 m ,08:10,1 stop via Mumbai,7487
IndiGo,14-11-2021,Bengaluru,New Delhi,04:40,02 h 55 m ,07:35,Non stop,7488
Spicejet,14-11-2021,Bengaluru,New Delhi,05:55,02 h 45 m ,08:40,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,06:40,02 h 50 m ,09:30,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,07:50,03 h ,10:50,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,09:30,02 h 45 m ,12:15,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,14:00,02 h 45 m ,16:45,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,17:50,02 h 55 m ,20:45,Non stop,7488
Spicejet,14-11-2021,Bengaluru,New Delhi,19:05,02 h 45 m ,21:50,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,19:15,02 h 55 m ,22:10,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,20:10,03 h ,23:10,Non stop,7488
Spicejet,14-11-2021,Bengaluru,New Delhi,21:25,02 h 30 m ,23:55,Non stop,7488
Spicejet,14-11-2021,Bengaluru,New Delhi,21:55,02 h 40 m ,00:35,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,22:10,02 h 55 m ,01:05,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,23:35,02 h 55 m ,02:30,Non stop,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,18:45,05 h ,23:45,1 stop via Hyderabad,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,18:45,05 h ,23:45,1 stop via Hyderabad,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,23:45,09 h 30 m ,09:15,1 stop via Hyderabad,7488
IndiGo,14-11-2021,Bengaluru,New Delhi,23:00,10 h 15 m ,09:15,1 stop via Nagpur,7488
AirAsia,14-11-2021,Bengaluru,New Delhi,00:10,02 h 40 m ,02:50,Non stop,7489
AirAsia,14-11-2021,Bengaluru,New Delhi,00:45,02 h 50 m ,03:35,Non stop,7489
Air India,14-11-2021,Bengaluru,New Delhi,06:10,02 h 45 m ,08:55,Non stop,7489
AirAsia,14-11-2021,Bengaluru,New Delhi,06:15,02 h 40 m ,08:55,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,07:00,02 h 40 m ,09:40,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,08:00,02 h 40 m ,10:40,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,09:45,02 h 55 m ,12:40,Non stop,7489
Air India,14-11-2021,Bengaluru,New Delhi,10:25,02 h 35 m ,13:00,Non stop,7489
AirAsia,14-11-2021,Bengaluru,New Delhi,11:20,02 h 45 m ,14:05,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,17:45,02 h 35 m ,20:20,Non stop,7489
Air India,14-11-2021,Bengaluru,New Delhi,17:50,02 h 45 m ,20:35,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,18:50,02 h 45 m ,21:35,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,19:40,02 h 45 m ,22:25,Non stop,7489
Air India,14-11-2021,Bengaluru,New Delhi,21:00,02 h 55 m ,23:55,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,21:10,02 h 35 m ,23:45,Non stop,7489
AirAsia,14-11-2021,Bengaluru,New Delhi,22:10,02 h 50 m ,01:00,Non stop,7489
Vistara,14-11-2021,Bengaluru,New Delhi,11:30,02 h 40 m ,14:10,Non stop,7594
IndiGo,14-11-2021,Bengaluru,New Delhi,11:55,02 h 55 m ,14:50,Non stop,7698
IndiGo,14-11-2021,Bengaluru,New Delhi,16:30,02 h 50 m ,19:20,Non stop,7908
Spicejet,14-11-2021,Bengaluru,New Delhi,06:05,08 h 20 m ,14:25,1 stop via Bagdogra,8118
AirAsia,14-11-2021,Bengaluru,New Delhi,16:25,08 h 45 m ,01:10,"2 stop via Hyderabad,Visakhapatnam",8566
Air India,14-11-2021,Bengaluru,New Delhi,13:20,02 h 30 m ,15:50,Non stop,9694
IndiGo,14-11-2021,Bengaluru,New Delhi,07:10,04 h 45 m ,11:55,1 stop via Hyderabad,10008
IndiGo,14-11-2021,Bengaluru,New Delhi,07:10,04 h 45 m ,11:55,1 stop via Hyderabad,10008
IndiGo,14-11-2021,Bengaluru,New Delhi,06:10,05 h 45 m ,11:55,1 stop via Hyderabad,10008
IndiGo,14-11-2021,Bengaluru,New Delhi,10:15,06 h 15 m ,16:30,1 stop via Hyderabad,10008
IndiGo,14-11-2021,Bengaluru,New Delhi,09:20,07 h 10 m ,16:30,1 stop via Hyderabad,10008
IndiGo,14-11-2021,Bengaluru,New Delhi,16:20,06 h 05 m ,22:25,1 stop via Hyderabad,10008
IndiGo,14-11-2021,Bengaluru,New Delhi,15:20,05 h 05 m ,20:25,1 stop via Jaipur,10427
Go First,14-11-2021,Bengaluru,New Delhi,17:00,04 h 50 m ,21:50,1 stop via Ranchi,10732
IndiGo,14-11-2021,Bengaluru,New Delhi,13:05,05 h 05 m ,18:10,1 stop via Hyderabad,10796
Go First,14-11-2021,Bengaluru,New Delhi,15:45,04 h 35 m ,20:20,1 stop via Goa,16268
TruJet,14-11-2021,Bengaluru,Hyderabad,15:55,02 h 20 m ,18:15,1 stop via Vidyanagar,3289
TruJet,14-11-2021,Bengaluru,Hyderabad,15:55,02 h 20 m ,18:15,1 stop via Vidyanagar,3289
AirAsia,14-11-2021,Bengaluru,Hyderabad,05:25,13 h 50 m ,19:15,1 stop via Goa,4336
AirAsia,14-11-2021,Bengaluru,Hyderabad,16:15,06 h 20 m ,22:35,1 stop via Chennai,4336
Go First,14-11-2021,Bengaluru,Hyderabad,07:30,01 h ,08:30,Non stop,4337
Go First,14-11-2021,Bengaluru,Hyderabad,22:50,01 h 15 m ,00:05,Non stop,4337
Go First,14-11-2021,Bengaluru,Hyderabad,08:15,07 h 10 m ,15:25,1 stop via Jaipur,4337
Go First,14-11-2021,Bengaluru,Hyderabad,08:15,07 h 10 m ,15:25,1 stop via Jaipur,4337
Go First,14-11-2021,Bengaluru,Hyderabad,21:00,12 h 30 m ,09:30,1 stop via New Delhi,4337
Go First,14-11-2021,Bengaluru,Hyderabad,22:15,11 h 45 m ,10:00,1 stop via Kochi,4337
IndiGo,14-11-2021,Bengaluru,Hyderabad,06:10,01 h 10 m ,07:20,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,07:10,01 h 10 m ,08:20,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,09:20,01 h 20 m ,10:40,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,10:15,01 h 15 m ,11:30,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,13:05,01 h 10 m ,14:15,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,16:20,01 h 30 m ,17:50,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,18:45,01 h 20 m ,20:05,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,20:15,01 h 15 m ,21:30,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,21:55,01 h 15 m ,23:10,Non stop,4338
IndiGo,14-11-2021,Bengaluru,Hyderabad,23:45,01 h 15 m ,01:00,Non stop,4338
AirAsia,14-11-2021,Bengaluru,Hyderabad,05:30,01 h 05 m ,06:35,Non stop,4339
AirAsia,14-11-2021,Bengaluru,Hyderabad,07:40,01 h 05 m ,08:45,Non stop,4339
Air India,14-11-2021,Bengaluru,Hyderabad,18:50,01 h 25 m ,20:15,Non stop,4339
Vistara,14-11-2021,Bengaluru,Hyderabad,19:25,01 h ,20:25,Non stop,4339
Air India,14-11-2021,Bengaluru,Hyderabad,05:45,06 h 40 m ,12:25,"2 stop via Kolkata,Bhubaneswar",4339
Air India,14-11-2021,Bengaluru,Hyderabad,15:15,03 h 45 m ,19:00,1 stop via Kolhapur,4339
AirAsia,14-11-2021,Bengaluru,Hyderabad,14:30,01 h 05 m ,15:35,Non stop,4549
AirAsia,14-11-2021,Bengaluru,Hyderabad,16:25,01 h 20 m ,17:45,Non stop,4549
AirAsia,14-11-2021,Bengaluru,Hyderabad,15:35,07 h ,22:35,1 stop via Chennai,5105
AirAsia,14-11-2021,Bengaluru,Hyderabad,15:35,07 h ,22:35,1 stop via Chennai,5105
Air India,14-11-2021,Bengaluru,Hyderabad,09:00,12 h 05 m ,21:05,1 stop via Mysore,5509
IndiGo,14-11-2021,Bengaluru,Hyderabad,09:10,09 h ,18:10,1 stop via Chennai,7278
IndiGo,14-11-2021,Bengaluru,Hyderabad,15:45,05 h 10 m ,20:55,1 stop via Chennai,7278
IndiGo,14-11-2021,Bengaluru,Hyderabad,18:15,04 h 05 m ,22:20,1 stop via Chennai,7278
IndiGo,14-11-2021,Bengaluru,Hyderabad,15:45,03 h 45 m ,19:30,1 stop via Chennai,7541
IndiGo,14-11-2021,Bengaluru,Hyderabad,14:50,03 h 20 m ,18:10,1 stop via Chennai,7593
Vistara,14-11-2021,Bengaluru,Hyderabad,06:40,05 h 35 m ,12:15,1 stop via Mumbai,7948
IndiGo,14-11-2021,Bengaluru,Hyderabad,07:05,04 h ,11:05,1 stop via Chennai,7961
IndiGo,14-11-2021,Bengaluru,Hyderabad,10:25,04 h 45 m ,15:10,1 stop via Tirupati,8064
IndiGo,14-11-2021,Bengaluru,Hyderabad,09:10,04 h ,13:10,1 stop via Chennai,8171
IndiGo,14-11-2021,Bengaluru,Hyderabad,10:55,07 h 15 m ,18:10,1 stop via Chennai,8801
IndiGo,14-11-2021,Bengaluru,Hyderabad,14:45,04 h 35 m ,19:20,1 stop via Vijayawada,9168
IndiGo,14-11-2021,Bengaluru,Hyderabad,10:55,06 h 10 m ,17:05,1 stop via Chennai,9483
Air India,14-11-2021,Bengaluru,Kochi,09:00,02 h 25 m ,11:25,1 stop via Mysore,3132
Go First,14-11-2021,Bengaluru,Kochi,22:15,01 h ,23:15,Non stop,3497
IndiGo,14-11-2021,Bengaluru,Kochi,05:50,01 h 10 m ,07:00,Non stop,3498
IndiGo,14-11-2021,Bengaluru,Kochi,09:50,01 h 05 m ,10:55,Non stop,3498
IndiGo,14-11-2021,Bengaluru,Kochi,21:25,01 h 10 m ,22:35,Non stop,3498
AirAsia,14-11-2021,Bengaluru,Kochi,05:40,01 h 20 m ,07:00,Non stop,3499
AirAsia,14-11-2021,Bengaluru,Kochi,13:10,01 h 10 m ,14:20,Non stop,3499
AirAsia,14-11-2021,Bengaluru,Kochi,19:45,01 h 10 m ,20:55,Non stop,3499
AirAsia,14-11-2021,Bengaluru,Kochi,21:15,01 h 05 m ,22:20,Non stop,3499
IndiGo,14-11-2021,Bengaluru,Kochi,19:40,01 h 10 m ,20:50,Non stop,3603
AirAsia,14-11-2021,Bengaluru,Kochi,12:55,01 h 20 m ,14:15,Non stop,3919
IndiGo,14-11-2021,Bengaluru,Kochi,12:25,01 h 10 m ,13:35,Non stop,4076
Air India,14-11-2021,Bengaluru,Kochi,22:00,01 h ,23:00,Non stop,4129
Go First,14-11-2021,Bengaluru,Kochi,07:30,13 h 35 m ,21:05,1 stop via Hyderabad,8625
Go First,14-11-2021,Bengaluru,Kochi,07:30,13 h 35 m ,21:05,1 stop via Hyderabad,8625
Go First,14-11-2021,Bengaluru,Kochi,22:50,09 h ,07:50,1 stop via Hyderabad,8625
Go First,14-11-2021,Bengaluru,Kochi,08:10,11 h 15 m ,19:25,1 stop via Mumbai,10605
Go First,14-11-2021,Bengaluru,Kochi,05:45,13 h 40 m ,19:25,1 stop via Mumbai,10605
Go First,14-11-2021,Bengaluru,Kochi,22:00,09 h 10 m ,07:10,1 stop via Mumbai,10605
Go First,14-11-2021,Bengaluru,Kochi,20:00,11 h 10 m ,07:10,1 stop via Mumbai,11761
Vistara,14-11-2021,Bengaluru,Kochi,21:10,11 h 55 m ,09:05,1 stop via New Delhi,13882
Vistara,14-11-2021,Bengaluru,Kochi,19:40,13 h 25 m ,09:05,1 stop via New Delhi,13882
Vistara,14-11-2021,Bengaluru,Kochi,18:50,14 h 15 m ,09:05,1 stop via New Delhi,13882
Vistara,14-11-2021,Bengaluru,Kochi,17:45,15 h 20 m ,09:05,1 stop via New Delhi,13882
Vistara,14-11-2021,Bengaluru,Kochi,11:30,07 h 40 m ,19:10,1 stop via New Delhi,17720
Vistara,14-11-2021,Bengaluru,Kochi,09:45,09 h 25 m ,19:10,1 stop via New Delhi,17720
Vistara,14-11-2021,Bengaluru,Kochi,08:00,11 h 10 m ,19:10,1 stop via New Delhi,17720
Vistara,14-11-2021,Bengaluru,Kochi,07:00,12 h 10 m ,19:10,1 stop via New Delhi,17720
Vistara,14-11-2021,Bengaluru,Kochi,19:55,13 h 10 m ,09:05,"2 stop via Mumbai,New Delhi",18964
Vistara,14-11-2021,Bengaluru,Kochi,18:55,14 h 10 m ,09:05,"2 stop via Mumbai,New Delhi",18964
Vistara,14-11-2021,Bengaluru,Kochi,18:55,14 h 10 m ,09:05,"2 stop via Mumbai,New Delhi",18964
Air India,14-11-2021,Bengaluru,Kochi,10:25,06 h 55 m ,17:20,1 stop via New Delhi,21769
Go First,15-11-2021,Mumbai,Bengaluru,06:00,07 h 30 m ,13:30,"2 stop via New Delhi,Varanasi",5100
Go First,15-11-2021,Mumbai,Bengaluru,06:00,07 h 30 m ,13:30,"2 stop via New Delhi,Varanasi",5100
Go First,15-11-2021,Mumbai,Bengaluru,13:30,07 h 55 m ,21:25,1 stop via New Delhi,5100
Go First,15-11-2021,Mumbai,Bengaluru,12:15,09 h 10 m ,21:25,1 stop via New Delhi,5100
Go First,15-11-2021,Mumbai,Bengaluru,09:55,11 h 30 m ,21:25,1 stop via New Delhi,5100
AirAsia,15-11-2021,Mumbai,Bengaluru,14:55,07 h 30 m ,22:25,1 stop via Kochi,5100
AirAsia,15-11-2021,Mumbai,Bengaluru,23:35,08 h 50 m ,08:25,1 stop via Goa,5100
Go First,15-11-2021,Mumbai,Bengaluru,23:45,08 h 55 m ,08:40,1 stop via New Delhi,5100
Go First,15-11-2021,Mumbai,Bengaluru,22:40,10 h ,08:40,1 stop via New Delhi,5100
Go First,15-11-2021,Mumbai,Bengaluru,21:15,11 h 25 m ,08:40,1 stop via New Delhi,5100
AirAsia,15-11-2021,Mumbai,Bengaluru,22:55,11 h 45 m ,10:40,1 stop via New Delhi,5100
Go First,15-11-2021,Mumbai,Bengaluru,06:05,01 h 35 m ,07:40,Non stop,5102
Go First,15-11-2021,Mumbai,Bengaluru,14:35,01 h 35 m ,16:10,Non stop,5102
Go First,15-11-2021,Mumbai,Bengaluru,21:00,01 h 45 m ,22:45,Non stop,5102
Go First,15-11-2021,Mumbai,Bengaluru,22:50,01 h 45 m ,00:35,Non stop,5102
Go First,15-11-2021,Mumbai,Bengaluru,05:00,07 h 10 m ,12:10,1 stop via Kolkata,5102
Spicejet,15-11-2021,Mumbai,Bengaluru,23:45,09 h 15 m ,09:00,1 stop via Goa,5102
Air India,15-11-2021,Mumbai,Bengaluru,16:45,01 h 45 m ,18:30,Non stop,5103
Vistara,15-11-2021,Mumbai,Bengaluru,06:00,01 h 50 m ,07:50,Non stop,5104
Vistara,15-11-2021,Mumbai,Bengaluru,17:30,01 h 45 m ,19:15,Non stop,5104
AirAsia,15-11-2021,Mumbai,Bengaluru,21:20,01 h 55 m ,23:15,Non stop,5104
IndiGo,15-11-2021,Mumbai,Bengaluru,07:45,01 h 40 m ,09:25,Non stop,5208
Vistara,15-11-2021,Mumbai,Bengaluru,07:00,01 h 50 m ,08:50,Non stop,5209
Vistara,15-11-2021,Mumbai,Bengaluru,16:00,01 h 45 m ,17:45,Non stop,5209
Vistara,15-11-2021,Mumbai,Bengaluru,19:10,01 h 45 m ,20:55,Non stop,5209
Vistara,15-11-2021,Mumbai,Bengaluru,21:00,01 h 50 m ,22:50,Non stop,5209
IndiGo,15-11-2021,Mumbai,Bengaluru,08:30,01 h 35 m ,10:05,Non stop,5313
IndiGo,15-11-2021,Mumbai,Bengaluru,22:15,01 h 50 m ,00:05,Non stop,5313
AirAsia,15-11-2021,Mumbai,Bengaluru,04:45,03 h 40 m ,08:25,1 stop via Goa,5418
Vistara,15-11-2021,Mumbai,Bengaluru,09:05,01 h 40 m ,10:45,Non stop,5419
AirAsia,15-11-2021,Mumbai,Bengaluru,13:05,01 h 40 m ,14:45,Non stop,5470
IndiGo,15-11-2021,Mumbai,Bengaluru,01:15,01 h 35 m ,02:50,Non stop,5471
IndiGo,15-11-2021,Mumbai,Bengaluru,04:50,01 h 50 m ,06:40,Non stop,5471
IndiGo,15-11-2021,Mumbai,Bengaluru,20:30,01 h 35 m ,22:05,Non stop,5471
IndiGo,15-11-2021,Mumbai,Bengaluru,06:55,01 h 35 m ,08:30,Non stop,5628
IndiGo,15-11-2021,Mumbai,Bengaluru,09:30,01 h 50 m ,11:20,Non stop,5628
IndiGo,15-11-2021,Mumbai,Bengaluru,14:20,01 h 45 m ,16:05,Non stop,5628
IndiGo,15-11-2021,Mumbai,Bengaluru,17:10,01 h 45 m ,18:55,Non stop,5628
Air India,15-11-2021,Mumbai,Bengaluru,09:30,01 h 40 m ,11:10,Non stop,5733
AirAsia,15-11-2021,Mumbai,Bengaluru,02:35,01 h 40 m ,04:15,Non stop,5917
IndiGo,15-11-2021,Mumbai,Bengaluru,06:15,04 h 30 m ,10:45,1 stop via Hyderabad,7991
IndiGo,15-11-2021,Mumbai,Bengaluru,06:15,04 h 30 m ,10:45,1 stop via Hyderabad,7991
IndiGo,15-11-2021,Mumbai,Bengaluru,07:10,06 h 10 m ,13:20,1 stop via Hyderabad,7991
IndiGo,15-11-2021,Mumbai,Bengaluru,18:30,04 h 20 m ,22:50,1 stop via Hyderabad,7991
IndiGo,15-11-2021,Mumbai,Bengaluru,17:10,05 h 40 m ,22:50,1 stop via Hyderabad,7991
IndiGo,15-11-2021,Mumbai,Bengaluru,19:55,05 h 10 m ,01:05,1 stop via Hyderabad,7991
IndiGo,15-11-2021,Mumbai,Bengaluru,15:15,06 h 20 m ,21:35,1 stop via Hubli,8411
IndiGo,15-11-2021,Mumbai,Bengaluru,16:55,06 h 10 m ,23:05,1 stop via Goa,8411
IndiGo,15-11-2021,Mumbai,Bengaluru,12:45,05 h 25 m ,18:10,1 stop via Hyderabad,8463
IndiGo,15-11-2021,Mumbai,Bengaluru,04:35,05 h 30 m ,10:05,1 stop via Chennai,8883
IndiGo,15-11-2021,Mumbai,Bengaluru,16:25,05 h 35 m ,22:00,1 stop via Chennai,8883
IndiGo,15-11-2021,Mumbai,Bengaluru,10:30,05 h 10 m ,15:40,1 stop via Chennai,8936
IndiGo,15-11-2021,Mumbai,Bengaluru,05:15,04 h ,09:15,1 stop via Goa,9461
Go First,15-11-2021,Mumbai,Bengaluru,19:15,04 h 25 m ,23:40,1 stop via Ahmedabad,9697
IndiGo,15-11-2021,Mumbai,Bengaluru,11:40,04 h 20 m ,16:00,1 stop via Goa,10091
Go First,15-11-2021,Mumbai,Bengaluru,11:30,03 h 40 m ,15:10,1 stop via Goa,10353
AirAsia,15-11-2021,Mumbai,Kolkata,02:35,05 h 30 m ,08:05,1 stop via Bengaluru,7409
AirAsia,15-11-2021,Mumbai,Kolkata,02:35,05 h 30 m ,08:05,1 stop via Bengaluru,7409
AirAsia,15-11-2021,Mumbai,Kolkata,07:20,11 h 55 m ,19:15,1 stop via New Delhi,7409
AirAsia,15-11-2021,Mumbai,Kolkata,13:05,08 h ,21:05,1 stop via Bengaluru,7409
AirAsia,15-11-2021,Mumbai,Kolkata,14:55,10 h 40 m ,01:35,"2 stop via Kochi,Bengaluru",7409
AirAsia,15-11-2021,Mumbai,Kolkata,22:55,08 h 15 m ,07:10,1 stop via New Delhi,7409
AirAsia,15-11-2021,Mumbai,Kolkata,21:20,10 h 45 m ,08:05,1 stop via Bengaluru,7409
Go First,15-11-2021,Mumbai,Kolkata,05:00,02 h 30 m ,07:30,Non stop,7412
Spicejet,15-11-2021,Mumbai,Kolkata,06:15,02 h 40 m ,08:55,Non stop,7412
Spicejet,15-11-2021,Mumbai,Kolkata,18:40,02 h 45 m ,21:25,Non stop,7412
Go First,15-11-2021,Mumbai,Kolkata,21:00,02 h 50 m ,23:50,Non stop,7412
Go First,15-11-2021,Mumbai,Kolkata,05:45,05 h 50 m ,11:35,1 stop via Jaipur,7412
Go First,15-11-2021,Mumbai,Kolkata,05:45,05 h 50 m ,11:35,1 stop via Jaipur,7412
Go First,15-11-2021,Mumbai,Kolkata,10:55,05 h 20 m ,16:15,1 stop via Varanasi,7412
Go First,15-11-2021,Mumbai,Kolkata,06:05,10 h 25 m ,16:30,1 stop via Bengaluru,7412
Go First,15-11-2021,Mumbai,Kolkata,13:30,08 h 15 m ,21:45,1 stop via New Delhi,7412
Go First,15-11-2021,Mumbai,Kolkata,12:15,09 h 30 m ,21:45,1 stop via New Delhi,7412
Go First,15-11-2021,Mumbai,Kolkata,14:35,07 h 45 m ,22:20,1 stop via Bengaluru,7412
Go First,15-11-2021,Mumbai,Kolkata,23:45,08 h 15 m ,08:00,1 stop via New Delhi,7412
Go First,15-11-2021,Mumbai,Kolkata,22:40,09 h 20 m ,08:00,1 stop via New Delhi,7412
IndiGo,15-11-2021,Mumbai,Kolkata,00:30,02 h 30 m ,03:00,Non stop,7413
Vistara,15-11-2021,Mumbai,Kolkata,07:05,02 h 40 m ,09:45,Non stop,7413
IndiGo,15-11-2021,Mumbai,Kolkata,12:55,02 h 40 m ,15:35,Non stop,7413
Vistara,15-11-2021,Mumbai,Kolkata,14:00,02 h 55 m ,16:55,Non stop,7413
Vistara,15-11-2021,Mumbai,Kolkata,17:15,02 h 40 m ,19:55,Non stop,7413
IndiGo,15-11-2021,Mumbai,Kolkata,17:40,02 h 30 m ,20:10,Non stop,7413
IndiGo,15-11-2021,Mumbai,Kolkata,21:20,02 h 25 m ,23:45,Non stop,7413
IndiGo,15-11-2021,Mumbai,Kolkata,10:00,04 h 35 m ,14:35,1 stop via Bhubaneswar,7413
IndiGo,15-11-2021,Mumbai,Kolkata,10:00,04 h 35 m ,14:35,1 stop via Bhubaneswar,7413
IndiGo,15-11-2021,Mumbai,Kolkata,11:10,08 h 30 m ,19:40,1 stop via Ranchi,7413
IndiGo,15-11-2021,Mumbai,Kolkata,15:50,04 h 25 m ,20:15,1 stop via Patna,7413
IndiGo,15-11-2021,Mumbai,Kolkata,17:10,05 h 30 m ,22:40,1 stop via Hyderabad,7413
IndiGo,15-11-2021,Mumbai,Kolkata,16:20,06 h 20 m ,22:40,1 stop via Hyderabad,7413
IndiGo,15-11-2021,Mumbai,Kolkata,15:05,07 h 40 m ,22:45,1 stop via Indore,7413
IndiGo,15-11-2021,Mumbai,Kolkata,18:30,06 h ,00:30,1 stop via Hyderabad,7413
IndiGo,15-11-2021,Mumbai,Kolkata,19:55,10 h 10 m ,06:05,1 stop via Hyderabad,7413
IndiGo,15-11-2021,Mumbai,Kolkata,21:35,09 h 50 m ,07:25,1 stop via Bhubaneswar,7413
Air India,15-11-2021,Mumbai,Kolkata,06:10,02 h 40 m ,08:50,Non stop,7833
IndiGo,15-11-2021,Mumbai,Kolkata,06:30,02 h 55 m ,09:25,Non stop,7833
IndiGo,15-11-2021,Mumbai,Kolkata,07:35,02 h 40 m ,10:15,Non stop,8253
AirAsia,15-11-2021,Mumbai,Kolkata,13:05,06 h 15 m ,19:20,"2 stop via Bengaluru,Bhubaneswar",8674
IndiGo,15-11-2021,Mumbai,Kolkata,12:45,06 h 30 m ,19:15,1 stop via Hyderabad,8831
Air India,15-11-2021,Mumbai,Kolkata,20:30,02 h 45 m ,23:15,Non stop,9618
Vistara,15-11-2021,Mumbai,Kolkata,17:30,05 h 15 m ,22:45,1 stop via New Delhi,9879
Vistara,15-11-2021,Mumbai,Kolkata,17:30,05 h 15 m ,22:45,1 stop via New Delhi,9879
IndiGo,15-11-2021,Mumbai,Kolkata,07:10,06 h 10 m ,13:20,1 stop via Hyderabad,9933
IndiGo,15-11-2021,Mumbai,Kolkata,12:20,05 h 45 m ,18:05,1 stop via Raipur,10127
AirAsia,15-11-2021,Mumbai,New Delhi,02:35,06 h 20 m ,08:55,1 stop via Bengaluru,5941
AirAsia,15-11-2021,Mumbai,New Delhi,02:35,06 h 20 m ,08:55,1 stop via Bengaluru,5941
AirAsia,15-11-2021,Mumbai,New Delhi,08:20,05 h 40 m ,14:00,1 stop via Ranchi,5941
AirAsia,15-11-2021,Mumbai,New Delhi,04:45,13 h 25 m ,18:10,1 stop via Goa,5941
AirAsia,15-11-2021,Mumbai,New Delhi,17:50,07 h 10 m ,01:00,1 stop via Jaipur,5941
AirAsia,15-11-2021,Mumbai,New Delhi,13:05,11 h 55 m ,01:00,1 stop via Bengaluru,5941
AirAsia,15-11-2021,Mumbai,New Delhi,21:20,05 h 30 m ,02:50,1 stop via Bengaluru,5941
